title,neighbourhood,propertyType,numBedrooms,numBathrooms,floorArea,price,rating,sellerId,longitude,latitude,pricePerBedroom,deltaAvgPrice,deltaMedianPrice,dublinNorthSouth,distToCity,daysSincePublished,numFood,numRecreation,numShop,Apartment,Bungalow,Detached,Duplex,End of Terrace,Semi-D,Site,Terrace,Townhouse,A2,A3,B1,B2,B3,C1,C2,C3,D1,D2,E1,E2,F,G,SI_666,ZZZ,labels,labels_2,labels_3,price_decile,price_bucket
"7 Dodderbrook Drive, Ballycullen, Dublin 16",Dublin 16,Terrace,3.0,3.0,116,375000.0,A3,11577,-6.341983,53.268309,125000.0,132338.23529411765,100000.0,S,10.948682780982821,109,23,6,16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,-1,5,Medium
"Apartment 363 Castleforbes Square, Block G, Dublin 1",Dublin 1,Apartment,1.0,1.0,46,265000.0,D2,8702,-6.23037,53.349068,265000.0,51105.26315789472,35000.0,N,1.8867188726365236,127,52,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,7,2,Low
"6 Gilford Terrace, Sandymount, Dublin 4",Dublin 4,Bungalow,2.0,1.0,54,435000.0,F,56,-6.210572,53.327482,217500.0,272593.220338983,60000.0,S,4.243405192137654,16,49,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,7,High
"Apartment 16, Roebuck Hall, The Palms, Roebuck Road, Clonskeagh, Dublin 14",Dublin 14,Apartment,2.0,2.0,74,345000.0,F,6223,-6.224388,53.299306,172500.0,257505.37634408602,250000.0,S,6.380557702688793,5,48,19,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,4,Medium
"13 Ballintyre Walk, Ballinteer, Dublin 16",Dublin 16,Detached,5.0,4.0,213,845000.0,C1,10141,-6.253017,53.274178,169000.0,-337661.76470588235,-370000.0,S,8.776453429517215,122,51,9,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,9,High
"260 Larkhill Road, Whitehall, Dublin 9",Dublin 9,Terrace,2.0,2.0,84,340000.0,C1,2050,-6.245744,53.387041,170000.0,62798.07692307694,40000.0,N,3.8582404159121904,80,56,15,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,4,Medium
"6 Saint Patrick's Villas, Ringsend, Dublin 4",Dublin 4,Townhouse,2.0,1.0,68,425000.0,C1,6498,-6.225787,53.342056,212500.0,282593.220338983,70000.0,S,2.464265145386583,113,54,15,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,-1,6,Medium
"4 Beaver Row, Donnybrook, Dublin 4",Dublin 4,Bungalow,1.0,1.0,47,375000.0,G,1513,-6.233983,53.31765,375000.0,332593.220338983,120000.0,S,4.249536104898763,120,48,18,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,5,Medium
"6 Suir Road, Kilmainham, Dublin 8",Dublin 8,Terrace,2.0,2.0,66,305000.0,D1,463,-6.308195,53.338917,152500.0,36384.0,-5000.0,S,3.684072683266327,117,49,12,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,20,4,Medium
"4 Carlingford Road, Drumcondra, Dublin 9",Dublin 9,Terrace,3.0,3.0,116,529000.0,C2,11902,-6.257951,53.366635,176333.33333333334,-126201.92307692306,-149000.0,N,1.504081921259353,96,55,11,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,35,8,High
"55A Llewellyn Way, Rathfarnham, Dublin 16",Dublin 16,Detached,3.0,3.0,105,475000.0,D2,2419,-6.264512,53.283245,158333.33333333334,32338.23529411765,0.0,S,7.774672010775899,39,47,11,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,7,High
"Apartment 5, Larkspur Hall, Levmoss Park, The Gallops, Leopardstown, Dublin 18",Dublin 18,Apartment,1.0,1.0,50,260000.0,B3,8847,-6.197931,53.263563,260000.0,259395.06172839506,165000.0,S,10.719449918614265,110,29,12,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,2,Low
"61 Roselawn Road, Castleknock, Dublin 15",Dublin 15,Semi-D,4.0,2.0,126,530000.0,D2,1590,-6.368594058801884,53.37268409344999,132500.0,-186725.71428571426,-250000.0,N,7.649947415494278,99,36,16,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-1,8,High
"166 South Circular Road, Dublin 8",Dublin 8,Terrace,3.0,2.0,135,590000.0,D2,2621,-6.278258,53.331841,196666.66666666666,-248616.0,-290000.0,S,2.7179702598320787,112,51,14,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,12,8,High
"66 Saint Patrick's Road, Drumcondra, Dublin 9",Dublin 9,End of Terrace,4.0,2.0,111,475000.0,E1,11,-6.260096,53.364445,118750.0,-72201.92307692306,-95000.0,N,1.2683546594320667,81,55,11,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,35,7,High
"37 Beverly Crescent, Knocklyon, Dublin 16",Dublin 16,Semi-D,3.0,2.0,99,425000.0,C3,10949,-6.322226,53.28084,141666.66666666666,82338.23529411765,50000.0,S,9.09163431350075,110,40,6,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,6,Medium
"4 Blakestown Road, Clonsilla, Dublin 15",Dublin 15,Semi-D,3.0,1.0,90,280000.0,D2,12,-6.401187,53.398904,93333.33333333333,63274.28571428574,0.0,N,10.770851241095293,100,37,10,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,30,3,Medium
"Apartment 106, Fitzwilliam Quay Apartments, Ringsend, Dublin 4",Dublin 4,Apartment,2.0,1.0,60,355000.0,D1,2960,-6.226901,53.34056,177500.0,352593.220338983,140000.0,S,2.4895911816850136,74,53,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,23,5,Medium
"145B Bunting Road, Walkinstown, Dublin 12",Dublin 12,Detached,3.0,2.0,95,385000.0,D1,9460,-6.331801,53.317809,128333.33333333333,-66882.35294117645,-90000.0,S,6.273901182663337,77,45,12,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,6,Medium
"2 Viking Court, Meath Place, South City Centre, The Coombe, Dublin 8",Dublin 8,Apartment,2.0,1.0,51,250000.0,D1,577,-6.278982,53.341009,125000.0,91384.0,50000.0,S,1.9346039619596538,61,53,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,29,2,Low
"17 Saint John's Lawn, Clondalkin, Dublin 22",Dublin 22,Terrace,3.0,1.0,85,280000.0,D2,6996,-6.408791,53.314953,93333.33333333333,-37180.0,-53000.0,S,10.867122910627414,121,39,2,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,6,-1,3,Medium
"253 Woodfield, Scholarstown Road, Rathfarnham, Dublin 14",Dublin 14,Terrace,2.0,1.0,70,375000.0,D2,8797,-6.309154,53.276019,187500.0,227505.37634408602,220000.0,S,9.214291368772127,81,45,6,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,5,Medium
"29 Marian Park, Baldoyle, Dublin 13",Dublin 13,Terrace,2.0,1.0,78,315000.0,E1,8505,-6.139944,53.394295,157500.0,99512.8205128205,35000.0,N,9.067163192477267,137,42,12,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,2,-1,4,Medium
"Apartment 16, Seabury, Sydney Parade Avenue, Sandymount, Dublin 4",Dublin 4,Apartment,2.0,2.0,91,465000.0,E2,56,-6.207198,53.323686,232500.0,242593.220338983,30000.0,S,4.695334447433186,103,50,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,-1,7,High
"13 Barnwell Terrace, Hansfield, Clonsilla, Dublin 15",Dublin 15,Terrace,3.0,3.0,94,319000.0,B3,1186,-6.443585,53.391479,106333.33333333333,24274.28571428574,-39000.0,N,13.022230522671915,100,49,7,24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,4,Medium
"Apartment 85, 109 Parnell Street, Dublin 1",Dublin 1,Apartment,1.0,1.0,40,220000.0,E2,9172,-6.257409,53.353927,220000.0,96105.26315789472,80000.0,N,0.09991156306907832,70,56,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,-1,1,Low
"Woodlawn, 34 Seafield Road West, Clontarf, Dublin 3",Dublin 3,Detached,5.0,4.0,248,1300000.0,D2,9917,-6.198917,53.364592,260000.0,-821524.2718446602,-905000.0,N,4.121215383213895,119,45,12,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,9,High
"Gate Lodge, 44 Mount Sandford, Milltown, Dublin 6",Dublin 6,Bungalow,2.0,2.0,95,595000.0,D2,6182,-6.243073,53.317887,297500.0,39198.198198198224,-70000.0,S,4.0364626028352575,137,50,17,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,25,8,High
"14 Phoenix Court, Castleknock, Dublin 15",Dublin 15,Semi-D,4.0,2.0,143,565000.0,B3,1590,-6.3547406,53.3784761,141250.0,-221725.71428571426,-285000.0,N,7.007212403182638,135,34,16,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,8,High
"2 Woodford Terrace, Clondalkin, Dublin 22",Dublin 22,End of Terrace,5.0,2.0,153,395000.0,SI_666,7569,-6.377988,53.322033,79000.0,-152180.0,-168000.0,S,8.677816433963994,92,35,6,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,4,-1,6,Medium
"Apartment 7, The Mills, Old Navan Road, Castleknock, Dublin 15",Dublin 15,Apartment,2.0,1.0,57,250000.0,C3,10947,-6.366486,53.382645,125000.0,93274.28571428574,30000.0,N,7.907074795509749,87,38,12,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,3,-1,2,Low
"41 Parkgate Street, Dublin 8",Dublin 8,Site,-1.0,-1.0,3601.7054000000003,745000.0,ZZZ,11,-6.294975,53.347939,-745000.0,-403616.0,-445000.0,S,2.5188089717279087,81,49,11,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,4,9,High
"Apartment 131, Inishtrahull Custom House Harbour Apartments I.F.S.C, Dublin 1",Dublin 1,Apartment,2.0,1.0,63,350000.0,C3,10659,-6.246135,53.350963,175000.0,-33894.73684210528,-50000.0,N,0.8220558550913795,127,54,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,36,5,Medium
"8 Caragh Road, Dublin 7",Dublin 7,Terrace,3.0,1.0,93,395000.0,E2,841,-6.295498,53.359849,131666.66666666666,-17569.892473118263,-45000.0,N,2.597614571859849,53,49,11,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,4,6,Medium
"71 Addison Drive, Glasnevin, Dublin 11",Dublin 11,Apartment,2.0,1.0,63,295000.0,C2,9172,-6.276927,53.376131,147500.0,4732.758620689681,-13000.0,N,2.8504930782692637,70,57,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,8,3,Medium
"Apartment 4, Salem House, Salem Court, Rathmines, Dublin 6",Dublin 6,Apartment,2.0,1.0,59,269000.0,G,7425,-6.266261,53.318036,134500.0,365198.1981981982,256000.0,S,3.9348605317046266,30,51,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,2,Low
"Apartment 5, Block C, The Timber Mill, Artane, Dublin 5",Dublin 5,Apartment,2.0,1.0,59,275000.0,D2,453,-6.211346,53.385359,137500.0,121177.57009345794,105000.0,N,4.734904449791613,123,53,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,2,Low
"Apartment 10, Belgrave Court, Mountpleasant Avenue Upper, Ranelagh, Dublin 6",Dublin 6,Apartment,1.0,1.0,35,265000.0,C3,9460,-6.26018,53.324418,265000.0,369198.1981981982,260000.0,S,3.1905709375837543,84,52,16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,2,Low
"31 Ballintyre Demesne, Ballinteer, Dublin 16",Dublin 16,Apartment,3.0,2.0,95,425000.0,B2,1367,-6.25369,53.274099,141666.66666666666,82338.23529411765,50000.0,S,8.783657059891466,102,51,9,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,6,Medium
"Apartment 60, The Old Distillery, Dublin 7",Dublin 7,Apartment,2.0,1.0,64,306000.0,C3,6589,-6.273251,53.349223,153000.0,71430.10752688174,44000.0,N,1.0995440551506632,112,54,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,11,4,Medium
"66 Harty Place, Dublin 8",Dublin 8,Terrace,1.0,1.0,41,285000.0,F,262,-6.272586,53.335029,285000.0,56384.0,15000.0,S,2.2291311914841176,110,54,12,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,33,3,Medium
"Apartment 12, Park House, Willan's Drive, Ongar, Dublin 15",Dublin 15,Apartment,1.0,1.0,42,160000.0,E1,399,-6.443882,53.394673,160000.0,183274.28571428574,120000.0,N,13.160756085798221,103,47,8,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,-1,0,Low
"1 Mountpleasant Avenue Lower, Ranelagh, Dublin 6",Dublin 6,End of Terrace,4.0,5.0,242,1200000.0,SI_666,6498,-6.262825,53.329337,300000.0,-565801.8018018018,-675000.0,S,2.659999434791669,109,52,15,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,28,9,High
"23 Saint John's, Park Avenue, Dublin 4",Dublin 4,Terrace,3.0,2.0,100,595000.0,C3,435,-6.213259,53.324163,198333.33333333334,112593.220338983,-100000.0,S,4.376405322469323,94,49,18,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,8,High
"118 Newgrange Road, Cabra, Dublin 7",Dublin 7,Terrace,3.0,1.0,75,300000.0,G,577,-6.282577,53.361652,100000.0,77430.10752688174,50000.0,N,1.8868038124666004,61,54,10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,11,3,Medium
"Apartment 45, Collins Square, Benburb Street, Dublin 7",Dublin 7,Apartment,1.0,1.0,48,260000.0,D2,6223,-6.284349,53.348074,260000.0,117430.10752688174,90000.0,N,1.8348633836007406,5,51,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,2,Low
"Apt. 2 Laburnum, Hazeldene, Anglesea Road, Ballbridge, Ballsbridge, Dublin 4",Dublin 4,Apartment,2.0,2.0,107,645000.0,C1,6182,-6.232001,53.323235,322500.0,62593.220338982996,-150000.0,S,3.740322618320936,138,51,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,26,9,High
"190 Landen Road, Ballyfermot, Dublin 10",Dublin 10,Terrace,3.0,1.0,102,250000.0,C2,11062,-6.338057,53.339601,83333.33333333333,-26840.0,-25000.0,S,5.518691585379956,92,45,10,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,2,Low
"90 Grace Park Road, Drumcondra, Dublin 3",Dublin 3,Semi-D,4.0,1.0,135,595000.0,E2,450,-6.242117,53.375698,148750.0,-116524.27184466022,-200000.0,N,2.723126623655707,29,53,13,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,32,8,High
"'Renvyle', 55 The Rise, Glasnevin, Dublin 9",Dublin 9,Semi-D,3.0,1.0,111,625000.0,D2,11902,-6.264076,53.380649,208333.33333333334,-222201.92307692306,-245000.0,N,3.0877818370555445,119,58,11,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,8,High
"21 Delwood Road, Castleknock, Dublin 15",Dublin 15,Semi-D,4.0,3.0,129,475000.0,F,12,-6.389403,53.380613,118750.0,-131725.71428571426,-195000.0,N,9.23380873411993,94,44,8,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,3,-1,7,High
"5 Church Avenue, Blanchardstown, Dublin 15",Dublin 15,Semi-D,2.0,1.0,42,300000.0,G,2636,-6.375930737244175,53.3850676756432,150000.0,43274.28571428574,-20000.0,N,8.588373406194732,101,41,10,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,3,-1,3,Medium
"Apartment 48, Grand Canal Wharf, Dublin 4",Dublin 4,Apartment,2.0,2.0,67,370000.0,D1,6498,-6.231327,53.342236,185000.0,337593.220338983,125000.0,S,2.142028505510809,40,51,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,26,5,Medium
"Apartment 46, Gandon Hall, Dublin 1",Dublin 1,Apartment,1.0,1.0,35,190000.0,D1,7549,-6.255195,53.352292,190000.0,126105.26315789472,110000.0,N,0.20658639851520375,109,57,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,Low
"Apartment 18, Gandon Hall, Dublin 1",Dublin 1,Apartment,1.0,1.0,35,210000.0,C3,7549,-6.255195,53.352292,210000.0,106105.26315789472,90000.0,N,0.20658639851520375,109,57,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,1,0,Low
"14 Mask Road, Artane, Dublin 5",Dublin 5,Semi-D,3.0,1.0,105,399000.0,D2,453,-6.201823,53.382967,133000.0,-2822.4299065420637,-19000.0,N,4.988985101508715,94,53,19,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,6,Medium
"18 Woodbank Avenue, Finglas, Dublin 11",Dublin 11,Terrace,3.0,1.0,83,230000.0,B3,10947,-6.320656,53.382137,76666.66666666667,69732.75862068968,52000.0,N,5.260365006024157,87,49,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,Low
"30 Saint Nessans Terrace, Howth, Dublin 13",Dublin 13,Terrace,3.0,2.0,132,695000.0,D1,8505,-6.066756,53.383926,231666.66666666666,-280487.1794871795,-345000.0,N,13.134898109387633,25,33,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,9,High
"80 Aran Court, Waterville, Blanchardstown, Dublin 15",Dublin 15,Duplex,2.0,2.0,95,250000.0,C2,1413,-6.373344,53.393292,125000.0,93274.28571428574,30000.0,N,8.855771453595747,107,42,10,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,Low
"56 Allendale Square, Clonsilla, Dublin 15",Dublin 15,End of Terrace,3.0,2.0,87,290000.0,C1,1590,-6.4263677,53.3889774,96666.66666666667,53274.28571428574,-10000.0,N,11.853487692380916,135,44,7,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,-1,3,Medium
"Apartment 5, 15 Main Street, Clongriffin, Dublin 13",Dublin 13,Apartment,1.0,1.0,42,195000.0,C3,10123,-6.152142,53.402304,195000.0,219512.8205128205,155000.0,N,8.89607149243226,96,26,11,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,-1,0,Low
"16 Ring Terrace, Inchicore, Dublin 8",Dublin 8,Terrace,2.0,1.0,56,290000.0,E1,1413,-6.327753,53.336502,145000.0,51384.0,10000.0,S,4.9815582516421175,110,49,11,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,17,3,Medium
"Apt 4 Bertram Court, Francis Street, Christchurch, Dublin 8",Dublin 8,Apartment,2.0,1.0,52,270000.0,C3,2013,-6.275658,53.342723,135000.0,71384.0,30000.0,S,1.6437326755879222,101,56,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,2,Low
"56 Glencarraig, Sutton, Dublin 13",Dublin 13,Semi-D,4.0,2.0,138,740000.0,D1,380,-6.100534,53.38934,185000.0,-325487.1794871795,-390000.0,N,11.189850867650344,102,36,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,9,High
"14 Moreen Park, Sandyford, Dublin 18",Dublin 18,Semi-D,3.0,1.0,100,375000.0,C1,2236,-6.222221,53.272915,125000.0,144395.06172839506,50000.0,S,9.221753256058479,83,34,12,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,5,Medium
"172 Dunluce Road, Clontarf, Dublin 3",Dublin 3,Terrace,3.0,2.0,100,595000.0,C3,9391,-6.196359,53.371451,198333.33333333334,-116524.27184466022,-200000.0,N,4.568115997938878,8,25,12,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,8,High
"5 Hammond Street, Dublin 8",Dublin 8,Terrace,2.0,1.0,62,350000.0,E1,262,-6.276408,53.334671,175000.0,-8616.0,-50000.0,S,2.3844124842634864,120,53,12,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,5,5,Medium
"8 Castlewood Court, Castlewood Terrace, Rathmines, Dublin 6",Dublin 6,Townhouse,4.0,4.0,112,575000.0,D2,10949,-6.262749,53.323366,143750.0,59198.198198198224,-50000.0,S,3.3191850576980992,94,53,15,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,8,High
"3 Saint James Avenue, Dublin 8",Dublin 8,Terrace,2.0,1.0,81,295000.0,D2,3671,-6.29002,53.342042,147500.0,46384.0,5000.0,S,2.453950066435912,94,49,10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,3,Medium
"224 Le Fanu Road, Ballyfermot, Dublin 10",Dublin 10,End of Terrace,2.0,1.0,81,240000.0,G,463,-6.356099,53.341363,120000.0,-16840.0,-15000.0,S,6.637076363806998,88,36,15,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,4,-1,1,Low
"105 Brookwood Avenue, Artane, Dublin 5",Dublin 5,Terrace,3.0,1.0,158,435000.0,F,718,-6.198106,53.378948,145000.0,-38822.429906542064,-55000.0,N,4.901336492928351,110,49,21,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,7,High
"393 Landen Road, Ballyfermot, Dublin 10",Dublin 10,Terrace,2.0,1.0,68,220000.0,G,463,-6.344608,53.338034,110000.0,3160.0,5000.0,S,5.98455405290051,108,38,11,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,-1,1,Low
"7 Temple Court, Palatine Square, Stoneybatter, Dublin 7",Dublin 7,Terrace,2.0,1.0,67,385000.0,C3,1087,-6.290173,53.351171,192500.0,-7569.892473118263,-35000.0,N,2.1447761034696025,91,50,10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,3,6,Medium
"17 Leeson Street Upper, Donnybrook, Dublin 4",Dublin 4,Townhouse,5.0,5.0,304,1600000.0,SI_666,10004,-6.252365,53.33077,320000.0,-892406.779661017,-1105000.0,S,2.509429175621113,59,51,15,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,26,9,High
"28 Woodvale Drive, Clonsilla, Dublin 15",Dublin 15,Semi-D,3.0,1.0,115,295000.0,C1,10947,-6.408531,53.393942,98333.33333333333,48274.28571428574,-15000.0,N,10.963274679708634,94,42,9,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,-1,3,Medium
"17 Rehoboth Place, South Circular Road, Dublin 8",Dublin 8,Terrace,3.0,1.0,88,475000.0,B3,2013,-6.289953,53.333427,158333.33333333334,-133616.0,-175000.0,S,3.0451977087683915,10,48,13,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,7,High
"Apartment 11, Botanic Square, Botanic Avenue, Drumcondra, Dublin 3",Dublin 3,Apartment,2.0,2.0,72,325000.0,D2,3658,-6.263685,53.369313,162500.0,153475.72815533978,70000.0,N,1.8406938090493492,46,59,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,4,Medium
"20 Dolphin Road, Crumlin, Dublin 12",Dublin 12,End of Terrace,3.0,1.0,94,355000.0,G,4066,-6.295939,53.332629,118333.33333333333,-36882.35294117645,-60000.0,S,3.392700176946994,123,48,11,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,5,Medium
"82 Dodder Road Lower, Rathfarnham, Dublin 14",Dublin 14,Semi-D,3.0,2.0,183,895000.0,B3,2013,-6.272531,53.304107,298333.3333333333,-292494.623655914,-300000.0,S,5.529104202034941,109,47,17,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,9,High
